,iteration,train loss,val_seen loss,val_seen length,val_seen nav_error,val_seen oracle success_rate,val_seen success_rate,val_seen spl,val_unseen loss,val_unseen length,val_unseen nav_error,val_unseen oracle success_rate,val_unseen success_rate,val_unseen spl
117,11800,0.7434495434761047,0.9003494609485974,9.865408340447713,6.0570598002432146,0.4676470588235294,0.35294117647058826,0.3061694577285554,1.06075279712677,7.261491750829771,7.7114669262551585,0.25500212856534693,0.19710515112813964,0.17461546368054112
118,11900,0.7388326849937438,0.901625295118852,10.500821369743564,6.242237603031375,0.4696078431372549,0.32254901960784316,0.27471381281682683,1.0393655021985373,7.937777042542916,7.873043783790053,0.27501064282673476,0.21030225627926777,0.18145942394693876
119,12000,0.7419189610481262,0.8813888983293012,10.933724092356579,6.181815315315201,0.4852941176470588,0.34509803921568627,0.2892029326083584,1.0391149401664734,8.246374189488542,7.87187987235619,0.286504895700298,0.20902511707109409,0.1765707051003901
120,12100,0.7389275517463685,0.9211583484302867,10.169086311659749,6.081563679473312,0.4676470588235294,0.346078431372549,0.30062621138961443,1.0659805138905842,7.713993713595141,7.933980999541613,0.2609621115368242,0.19455087271179225,0.16529145169323592
121,12200,0.7395717673301696,0.872122201052579,10.366400086376416,6.106500863308112,0.4774509803921569,0.3568627450980392,0.30817124643089316,1.0504321853319805,8.100842160142802,7.906266303417753,0.2771392081736909,0.21498510004257132,0.18612080360860503
122,12300,0.7348755230903624,0.9010134090076793,10.929197142256264,6.201442028986546,0.48333333333333334,0.3382352941176471,0.2783657033455913,1.0537495175997418,8.375894185777712,7.854161165806682,0.28139633886760324,0.19838229033631333,0.1677982783910549
123,12400,0.7363832540512085,0.8954410639676182,10.977688511852605,6.125466438052137,0.4803921568627451,0.346078431372549,0.2899302456153094,1.0516385833422344,8.407598293203565,7.705309936214771,0.2890591741166454,0.22094508301404853,0.1858988684115023
124,12500,0.7339137911796572,0.90451998277144,11.056098044848,6.154432931533032,0.48823529411764705,0.34019607843137256,0.28655022091564136,1.0522433002789815,8.519192159978955,7.857988850741641,0.2903363133248191,0.21243082162622393,0.18303364810174008
125,12600,0.73446324634552,0.8888532725247469,10.72525886366003,5.983450983188566,0.49607843137254903,0.3588235294117647,0.3006928104797104,1.0467095613479613,8.319331558576065,7.817490746067036,0.28437633035334187,0.21583652618135377,0.1838319866988121
126,12700,0.72736456823349,0.8925661954012785,10.32075763342746,6.1460649603614215,0.48823529411764705,0.34411764705882353,0.296768754907642,1.0500166058540346,8.175133031420362,7.944320495372386,0.2839506172839506,0.21030225627926777,0.18055630105759593
127,12800,0.7297086305618286,0.8959992582147772,10.681227559753621,5.934116574393841,0.4843137254901961,0.353921568627451,0.2927601644506079,1.063195741176605,7.997083723044876,7.839583543099033,0.26479352916134524,0.19880800340570456,0.1677847070689339
128,12900,0.7283502287864684,0.8965613538568671,10.869873729061146,6.018384253720476,0.49117647058823527,0.3607843137254902,0.30712763548043565,1.0646448493003844,8.33933353668261,7.796272317040217,0.27586206896551724,0.19880800340570456,0.17287407146079498
129,13000,0.7272230381965638,0.8755319161848589,10.633495147888361,6.197778263916835,0.48823529411764705,0.35294117647058826,0.30438352101028954,1.0703716079394023,8.267386168601814,7.907572959700175,0.280970625798212,0.20859940400170285,0.1788888719824654
130,13100,0.7295071420669555,0.9019938729026101,11.118523379221195,6.242367937649783,0.5068627450980392,0.35784313725490197,0.2998930408395155,1.0603993892669676,8.587225217984642,7.9484109251114115,0.2767134951042997,0.20434227330779056,0.17236644299892073
131,13200,0.7251425509452819,0.8891009417447177,10.472502673359449,6.007306372417604,0.47843137254901963,0.353921568627451,0.3085281103118092,1.0509761651357015,8.031871107888527,7.800364935535514,0.27586206896551724,0.20859940400170285,0.17893590976964133
132,13300,0.7237124752998351,0.8903385422446511,10.372371062237923,6.091902481068296,0.4823529411764706,0.353921568627451,0.30786711930824473,1.0590936581293742,7.721171344708704,7.963432368932135,0.2622392507449979,0.1979565772669221,0.17118482122092463
133,13400,0.7185644707679748,0.9182010997425425,10.407209650518254,6.096611724113472,0.4696078431372549,0.34411764705882353,0.2930948402982376,1.0695078452428184,8.011009245895185,7.975067319798517,0.2681992337164751,0.2034908471690081,0.1757002121561578
134,13500,0.7214685401916503,0.903615665435791,10.0560350348853,6.091643646323359,0.4823529411764706,0.3627450980392157,0.3185175593080208,1.0790229519208272,7.738086151948184,7.847643717009294,0.26990208599404003,0.2081736909323116,0.18101919684200773
135,13600,0.7214116244316102,0.882290692762895,10.314295660891654,6.154798882005213,0.47843137254901963,0.3607843137254902,0.31238856593694886,1.0470403591791788,8.086641213546821,7.933941954061145,0.27032779906343124,0.21115368241805024,0.1813280836692927
136,13700,0.7209842467308044,0.9139277111400258,10.687086932092429,6.038369646874501,0.4931372549019608,0.3588235294117647,0.3074546844730339,1.0904130101203917,8.213778237817358,7.743091954855356,0.2775649212430822,0.21115368241805024,0.1811878820836673
137,13800,0.7174487910270689,0.8957406824285333,10.53699106303138,6.089179306704402,0.49607843137254903,0.3519607843137255,0.2988577382118659,1.0696231961250307,7.695602257384808,7.754256011607125,0.2660706683695189,0.20732226479352917,0.17898220818244437
138,13900,0.7150384778976441,0.900996953790838,11.017668004696374,6.256002802893531,0.48627450980392156,0.3362745098039216,0.2768869815512255,1.0706533233324687,8.417811249027839,7.957160103382429,0.2907620263942103,0.2120051085568327,0.17942633009741316
139,14000,0.7110465788841246,0.8987076412547719,10.599672038431192,5.947416300249942,0.4970588235294118,0.36764705882352944,0.31426069100611725,1.08556840022405,7.962176446929346,7.802206922162972,0.26905065985525756,0.20263942103022564,0.17686021856648912
140,14100,0.7123265318870544,0.8728667866099965,11.166557178377914,6.253501736479923,0.49411764705882355,0.34705882352941175,0.284279840844118,1.0839154521624248,8.3759033053788,7.956415248930508,0.29161345253299276,0.22009365687526608,0.1868087843265871
141,14200,0.7125657157897948,0.9102973157709294,10.623823251677774,5.970135415896261,0.4852941176470588,0.3686274509803922,0.31430216124411847,1.0875778635342916,8.057214741384007,7.819657293144822,0.26947637292464877,0.2120051085568327,0.18179798423347288
142,14300,0.7123966102600098,0.9184228637001731,10.131670505246271,5.91858083158379,0.4852941176470588,0.3686274509803922,0.3181750086958817,1.0609257419904072,7.663813019905501,7.6552362081146725,0.2737335036185611,0.21285653469561516,0.18655523329327253
143,14400,0.7105049743652344,0.8897626356645063,10.430187233209995,6.102845174394758,0.47058823529411764,0.3480392156862745,0.30167967505458043,1.0619825363159179,8.080354645720428,7.871740458619361,0.27330779054916987,0.21157939548744145,0.18254147746125204
144,14500,0.7076246104240416,0.9105864178050649,10.714503686115851,5.943875889786642,0.49019607843137253,0.353921568627451,0.29550999155442575,1.0715863386789957,8.384204526546071,7.70977297488903,0.2835249042145594,0.21796509152830992,0.18308636873446546
145,14600,0.7059583888053893,0.8891632860357109,10.51246376022467,6.048047912265931,0.492156862745098,0.35,0.3003033190553123,1.085907018184662,8.024149059134928,7.860638333580336,0.27543635589612603,0.20434227330779056,0.1749190040279676
146,14700,0.7049537205696107,0.9081847537647595,10.753643059314,6.0468141842024545,0.4931372549019608,0.36764705882352944,0.3141676943953237,1.096707272529602,8.192625152684789,7.866841324544757,0.2886334610472541,0.21966794380587484,0.19005664301284989
147,14800,0.7027177648544312,0.8977724768898704,10.454580848937011,5.964192244640553,0.49607843137254903,0.3558823529411765,0.30368683067663954,1.090708843866984,7.796311726448216,7.818887896503715,0.2656449553001277,0.2077479778629204,0.18327255172480972
148,14900,0.7024760198593138,0.8857366561889648,10.929078027828671,6.059192893126899,0.5107843137254902,0.36176470588235293,0.3091266257446852,1.0882792075475056,8.525616630667908,7.915144655090838,0.28011919965942955,0.2081736909323116,0.17759043020850632
149,15000,0.7003017077445983,0.92327955419367,10.654711911667228,6.126170497422454,0.4892156862745098,0.35490196078431374,0.30204035228019804,1.0737430095672609,8.160304605199972,7.812050910540188,0.2886334610472541,0.21881651766709237,0.18834208146007778
150,15100,0.6968110690116884,0.9201352379538796,11.322463337130873,6.218454036256381,0.5049019607843137,0.3519607843137255,0.28871550609935437,1.1048315286636352,8.761511532818306,8.013388586917333,0.2886334610472541,0.21030225627926777,0.1741666226417727
151,15200,0.698867916584015,0.8882722507823597,10.743450901960701,6.137117602476026,0.4950980392156863,0.3480392156862745,0.30079954173754364,1.0733579635620119,8.221591886779903,8.108393824966722,0.2737335036185611,0.20476798637718177,0.1772527373956225
152,15300,0.693677703857422,0.9102991711009634,11.258497687110408,6.095478006675185,0.5,0.3352941176470588,0.27875235822568445,1.1125336448351542,8.458994316595996,7.929689256548506,0.28139633886760324,0.20136228182205193,0.16778856919286003
153,15400,0.6950297574996951,0.9218242818659003,10.6633225096972,6.129991644831433,0.4823529411764706,0.34705882352941175,0.2917492754040928,1.1202452301979064,8.289493600787784,7.84475070407035,0.280970625798212,0.210727969348659,0.1787082085410039
154,15500,0.6961260914802552,0.8902531277049671,10.836536274981533,6.056317049757959,0.4892156862745098,0.3509803921568627,0.29469892941915277,1.0970065315564475,8.105675896813885,7.842059674664399,0.2779906343124734,0.20987654320987653,0.18024213170238523
155,15600,0.6943512187004091,0.9187525922601872,11.037735925335438,6.122651535345165,0.4872549019607843,0.34705882352941175,0.286941483042548,1.0977821509043377,8.066331146152455,7.841494354064688,0.26905065985525756,0.19582801191996593,0.165949402252001
156,15700,0.6908884472846986,0.8984327056191184,11.044913496806664,6.1548244274846935,0.49117647058823527,0.35784313725490197,0.30048607020868984,1.084348992506663,8.427822257793046,7.947822599923252,0.280970625798212,0.20945083014048532,0.17628871137220475
157,15800,0.6912779498100279,0.9030738050287419,10.866889478594748,6.20557211559346,0.4803921568627451,0.33431372549019606,0.2872950698046537,1.0795779705047608,8.173046345140014,7.945694143129985,0.27884206045125587,0.22009365687526608,0.18947108222428352
158,15900,0.6906683440208435,0.9230587872591886,10.548234189156108,6.076393860563059,0.4823529411764706,0.35980392156862745,0.3079707058281562,1.1090322017669678,8.22844594864517,7.9382465018785435,0.2767134951042997,0.20902511707109409,0.17911739750736544
159,16000,0.6910872383117677,0.9140787384726784,10.54426837020336,6.006195040386548,0.47549019607843135,0.3480392156862745,0.29774506495789904,1.0957014958063762,8.14533684587618,7.738942719073803,0.27415921668795235,0.20689655172413793,0.1777076868342298
160,16100,0.6855172233581545,0.9092060089111329,10.639486371045281,5.973185307099244,0.5049019607843137,0.3735294117647059,0.3147897431318029,1.1297368049621583,8.040300708045985,7.75634522423104,0.28054491272882076,0.21583652618135377,0.18624937050071966
161,16200,0.6839608941078186,0.8979217789389868,10.911816064495293,6.019912575943234,0.4970588235294118,0.3519607843137255,0.29691222668011247,1.1080673178037006,8.388578150432371,7.901125210188548,0.28011919965942955,0.2077479778629204,0.17327011334716536
162,16300,0.6830791926383971,0.8987003586509011,10.917748892878215,6.049405780886723,0.5088235294117647,0.3764705882352941,0.3166137651920023,1.1106376727422078,8.136910526246952,7.894954266542698,0.28437633035334187,0.2175393784589187,0.1864005372969976
163,16400,0.6833617844581602,0.9088183576410466,10.768982405792638,6.104695104121512,0.49117647058823527,0.35980392156862745,0.3074666890124299,1.1031607826550802,8.275769878553202,7.875676997955902,0.2848020434227331,0.22435078756917837,0.1932102908259859
164,16500,0.683344873905182,0.9113940585743296,11.22280478879268,6.098470551850105,0.5127450980392156,0.3588235294117647,0.30224210889520436,1.1219256877899169,8.498283565325561,7.938122691872033,0.2903363133248191,0.22094508301404853,0.1878246525702755
165,16600,0.683900758743286,0.9245864434675738,11.114607149773066,6.191602993965666,0.5137254901960784,0.36470588235294116,0.3093341889414939,1.1142379522323609,8.636018288806024,7.9318423593101715,0.28437633035334187,0.20902511707109409,0.17840366749072326
166,16700,0.6790663051605228,0.9007165995511142,11.063910531326803,6.413450446503177,0.5019607843137255,0.3480392156862745,0.298195300588544,1.1155909061431883,8.36727292872857,8.353892752860679,0.26436781609195403,0.19071945508727117,0.16093648535078356
167,16800,0.6822454209327696,0.9185781565579503,11.310283906967411,6.131431212853253,0.5068627450980392,0.3696078431372549,0.3140917977377787,1.114214789867401,8.357906854315651,8.001987088903464,0.28054491272882076,0.205193699446573,0.17783558089666515
168,16900,0.67821817779541,0.9178431771018288,11.30049288584147,6.34088630510256,0.5009803921568627,0.34019607843137256,0.2836958805532103,1.118176511923472,8.90038356496517,7.926299607261369,0.2877820349084717,0.21796509152830992,0.1802947434204927
169,17000,0.6753649048805238,0.9024862549521706,10.35079962756722,5.832967565067288,0.48627450980392156,0.3764705882352941,0.32532090420953214,1.1009631991386415,7.973539901096371,7.86715402997028,0.2707535121328225,0.21285653469561516,0.18563976265820575
170,17100,0.6719681558609011,0.9205492366443981,10.49576997895766,6.029590800898015,0.4872549019607843,0.34705882352941175,0.3006567975589403,1.1451326608657837,7.864985221046781,7.9583334869544196,0.2609621115368242,0.19625372498935717,0.17135525074866764
171,17200,0.6702258529663087,0.9222675930369983,10.41620899325246,5.929751346620488,0.4803921568627451,0.36764705882352944,0.3140860650515123,1.1137754082679747,7.677174353814825,7.755906675342392,0.2724563644103874,0.21966794380587484,0.19486019892851367
172,17300,0.6728914895057678,0.9139492815191097,11.298854709137998,6.114410847089841,0.5088235294117647,0.3607843137254902,0.3021929315261794,1.1277073105176292,8.484648998506039,7.994290011643289,0.28437633035334187,0.21583652618135377,0.18594682567247336
173,17400,0.6722446660995485,0.8935539245605469,10.304704047735123,6.09379554594637,0.47549019607843135,0.35294117647058826,0.3009142928002029,1.123099708557129,7.562881476031479,7.746818770670774,0.280970625798212,0.21583652618135377,0.1894262790714338
174,17500,0.6714974818229674,0.9281404581936923,10.91642843452402,6.092045442855811,0.503921568627451,0.3656862745098039,0.3104637033095045,1.1290596763292948,8.359775434447474,7.99445410572668,0.2835249042145594,0.210727969348659,0.17986307812979607
175,17600,0.667376625061035,0.9195608572526414,10.350018191879897,6.098162792310558,0.49901960784313726,0.3803921568627451,0.3285898093289227,1.1145257830619812,7.548633889709103,7.971681077600843,0.26181353767560667,0.20051085568326948,0.1759916853661342
176,17700,0.6634439482688904,0.916152876073664,11.043325353717274,5.933867884046985,0.5313725490196078,0.39019607843137255,0.33674676817131716,1.138107148806254,8.191977871618528,7.917627083312155,0.26947637292464877,0.20263942103022564,0.17396687009263165
177,17800,0.6635356521606446,0.9104319659146397,10.998896695517184,5.970907235501171,0.5137254901960784,0.36764705882352944,0.31122430075728114,1.137459719181061,8.209901428186942,7.946309532075204,0.27586206896551724,0.21030225627926777,0.18132316977306753
178,17900,0.6657688059806823,0.9070171963084828,10.698176621267388,6.171807984245765,0.47941176470588237,0.3588235294117647,0.31039261463739237,1.121947189172109,8.023428398392628,8.069409564869709,0.26181353767560667,0.2034908471690081,0.17862586643463108
179,18000,0.6606078214645386,0.924148091402921,11.564774455517528,6.190561843040088,0.5186274509803922,0.3607843137254902,0.30071413058315927,1.148763410250346,8.782702017164876,8.113790108664276,0.2848020434227331,0.19923371647509577,0.16644442310916305
180,18100,0.6606909427642823,0.9339062777432527,10.792500045498826,6.146726606613521,0.5117647058823529,0.36764705882352944,0.31800789493353193,1.132947301864624,8.097135750709205,7.82043806080386,0.2796934865900383,0.21498510004257132,0.18836043224921314
181,18200,0.6623497004508972,0.9349493113431065,10.863441570513592,6.09829705382768,0.515686274509804,0.3715686274509804,0.32233799752517767,1.1367587208747862,8.098676819082891,8.054097481894795,0.2656449553001277,0.19582801191996593,0.17214023254362076
182,18300,0.6601356062889099,0.9240282752297141,11.094684741245585,5.999685530961546,0.5313725490196078,0.37450980392156863,0.31770705236496866,1.1289662957191469,8.424608960872872,8.122282638524775,0.25755640698169435,0.19157088122605365,0.16204904946262436
183,18400,0.6587573118209837,0.9205964608625934,11.265547852966394,6.046573466384807,0.4980392156862745,0.34901960784313724,0.2877502707504653,1.141415496667226,8.478383140795064,7.865539543661456,0.2796934865900383,0.21413367390378885,0.1786595633876056
184,18500,0.6579366130828858,0.9055627302689988,11.275933780564964,6.132900260268666,0.5127450980392156,0.37058823529411766,0.3125529840595439,1.1428391933441162,8.636527613627432,7.982212622462944,0.2852277564921243,0.21541081311196253,0.18305687260571382
185,18600,0.654633915901184,0.9270685802806508,11.425581345878456,6.176849179131898,0.5029411764705882,0.34705882352941175,0.284627794136084,1.144662336508433,8.65165475841476,7.9463670135584215,0.2835249042145594,0.19838229033631333,0.1649030628336439
186,18700,0.6519262299537658,0.9237674973227761,10.500196940046544,6.082726205715686,0.49117647058823527,0.3656862745098039,0.3147663264265724,1.1430888136227926,7.821399510237913,7.841385308560734,0.26905065985525756,0.20476798637718177,0.17843679614670108
187,18800,0.6569837493896484,0.9226724971424449,10.793099960470128,6.024283808763345,0.5098039215686274,0.3911764705882353,0.3410078712388174,1.1495049397150676,8.311956168484482,8.047729045976707,0.27032779906343124,0.210727969348659,0.1823063627088272
188,18900,0.64676957321167,0.9177580833435056,10.687994691724553,6.271695281966513,0.49117647058823527,0.35490196078431374,0.3063153387897073,1.1447743733723958,8.038531943079658,8.046724299585222,0.26436781609195403,0.20859940400170285,0.17849506033735785
189,19000,0.6519586777687071,0.8945266203446821,10.899865022753023,6.103834481175008,0.4950980392156863,0.35,0.29670948123451796,1.1321251114209492,8.136282224983729,7.8580001686121586,0.2707535121328225,0.20476798637718177,0.17485779432063617
190,19100,0.6500229926109314,0.9353099649602717,10.970131631870537,6.108205838474007,0.5,0.3686274509803922,0.31150973567425055,1.1380562384923298,8.211972058502766,7.834955579807479,0.2720306513409962,0.205193699446573,0.1753218903443738
191,19200,0.6473829169273376,0.9275877952575683,10.675348774133589,6.103590853220161,0.4970588235294118,0.37549019607843137,0.32166189753290236,1.1383955995241801,7.866127039188326,7.823097681940628,0.26947637292464877,0.21498510004257132,0.18673493972331087
192,19300,0.6475070142745971,0.9267716841264204,11.314003563716906,6.221245368288345,0.5,0.34509803921568627,0.2853710061657078,1.1537840803464252,8.605463637878936,7.911766468014261,0.27586206896551724,0.19923371647509577,0.16850073757703946
193,19400,0.6449039793014526,0.9296551097523081,11.2980644281341,6.229577914710478,0.5107843137254902,0.3686274509803922,0.3090561412912526,1.1668800354003908,8.483328579259544,7.975909195568231,0.2720306513409962,0.2022137079608344,0.17140307122822593
194,19500,0.640157296180725,0.9234784646467727,11.420359828051675,6.299991104828017,0.5049019607843137,0.3509803921568627,0.2883838030446869,1.1578731377919513,8.38671704025354,8.052036236697672,0.2656449553001277,0.18731375053214133,0.15764425607139682
195,19600,0.6434819955825808,0.9319647962396796,10.803361549849265,6.110493128816374,0.4980392156862745,0.36666666666666664,0.31355692352576237,1.1447342038154602,8.245023978950133,7.9908306883889075,0.26947637292464877,0.2081736909323116,0.17957846144004222
196,19700,0.6420679097175598,0.9339068412780762,10.565393918624277,6.316235495737218,0.4764705882352941,0.37058823529411766,0.32597829220443886,1.1853065808614096,8.147586047812258,8.112041662842868,0.26479352916134524,0.20136228182205193,0.17982574848917232
197,19800,0.6412846860885622,0.9232426209883254,10.828022098366322,6.217260878431033,0.4852941176470588,0.36666666666666664,0.3172838477959868,1.1483477274576823,8.226928343500436,8.05845655096809,0.27330779054916987,0.20391656023839932,0.1780615787273558
198,19900,0.6398541154861451,0.9201308944008567,10.62420071057826,6.20243725238174,0.47352941176470587,0.35980392156862745,0.3143618770175925,1.1367982467015585,8.306695729019141,8.07404015382125,0.2720306513409962,0.210727969348659,0.1860175109077739
199,20000,0.6349480657577515,0.9183878898620607,10.949090600098701,6.3345560240640495,0.49901960784313726,0.3588235294117647,0.3033971332658037,1.1454611937204997,8.192632730023655,7.952135331284896,0.26947637292464877,0.2034908471690081,0.17586531205748487
